Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,cell_type,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,disease_state,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,source_name,SRA Study,tissue
SRR29398571,miRNA-Seq,13,242366739,PRJNA1123681,SAMN41818396,230760467,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",PD (Baseline),SRX24912350,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8326968,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T14:18:00Z,1,GSM8326968,Serum exosome,SRP513747,Serum exosome
SRR29398572,miRNA-Seq,13,204452751,PRJNA1123681,SAMN41818397,195057383,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",PD (Baseline),SRX24912349,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8326967,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T14:18:00Z,1,GSM8326967,Serum exosome,SRP513747,Serum exosome
SRR29398573,miRNA-Seq,14,194672237,PRJNA1123681,SAMN41818398,184056217,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"run.zq,sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",PD (Baseline),SRX24912348,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8326966,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T14:18:00Z,1,GSM8326966,Serum exosome,SRP513747,Serum exosome
SRR29398574,miRNA-Seq,11,335685410,PRJNA1123681,SAMN41818399,327142979,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",PD (Baseline),SRX24912347,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8326965,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T14:18:00Z,1,GSM8326965,Serum exosome,SRP513747,Serum exosome
SRR29398575,miRNA-Seq,13,476804397,PRJNA1123681,SAMN41818304,445719969,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"sra,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",PD (Rasagiline Treatment),SRX24912346,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327060,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T14:19:00Z,1,GSM8327060,Serum exosome,SRP513747,Serum exosome
SRR29398576,miRNA-Seq,13,448128908,PRJNA1123681,SAMN41818305,423702601,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"fastq,run.zq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",PD (Baseline),SRX24912345,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327059,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T14:19:00Z,1,GSM8327059,Serum exosome,SRP513747,Serum exosome
SRR29398577,miRNA-Seq,12,341520311,PRJNA1123681,SAMN41818306,324467052,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"run.zq,sra,fastq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",PD (Dropped out),SRX24912344,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327058,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T14:18:00Z,1,GSM8327058,Serum exosome,SRP513747,Serum exosome
SRR29398578,miRNA-Seq,12,307864560,PRJNA1123681,SAMN41818307,291438789,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",PD (Rasagiline Treatment),SRX24912343,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327057,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T14:18:00Z,1,GSM8327057,Serum exosome,SRP513747,Serum exosome
SRR29398579,miRNA-Seq,12,441993959,PRJNA1123681,SAMN41818308,421857199,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",PD (Baseline),SRX24912342,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327056,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T14:19:00Z,1,GSM8327056,Serum exosome,SRP513747,Serum exosome
SRR29398580,miRNA-Seq,12,463895033,PRJNA1123681,SAMN41818309,439918660,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"fastq,run.zq,sra","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",PD (Rasagiline Treatment),SRX24912341,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327055,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T14:18:00Z,1,GSM8327055,Serum exosome,SRP513747,Serum exosome
SRR29398581,miRNA-Seq,12,451916830,PRJNA1123681,SAMN41818310,428029732,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",PD (Rasagiline Treatment),SRX24912340,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327054,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T14:19:00Z,1,GSM8327054,Serum exosome,SRP513747,Serum exosome
SRR29398582,miRNA-Seq,13,644528566,PRJNA1123681,SAMN41818311,604868014,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",PD (Rasagiline Treatment),SRX24912339,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327053,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T14:19:00Z,1,GSM8327053,Serum exosome,SRP513747,Serum exosome
SRR29398583,miRNA-Seq,13,592940384,PRJNA1123681,SAMN41818312,564283329,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",PD (Rasagiline Treatment),SRX24912338,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327052,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T14:19:00Z,1,GSM8327052,Serum exosome,SRP513747,Serum exosome
SRR29398584,miRNA-Seq,13,505347403,PRJNA1123681,SAMN41818313,471310987,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"fastq,run.zq,sra","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",PD (Rasagiline Treatment),SRX24912337,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327051,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T14:19:00Z,1,GSM8327051,Serum exosome,SRP513747,Serum exosome
SRR29398585,miRNA-Seq,16,757103350,PRJNA1123681,SAMN41818314,685060564,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"run.zq,sra,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",PD (Rasagiline Treatment),SRX24912336,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327050,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T14:21:00Z,1,GSM8327050,Serum exosome,SRP513747,Serum exosome
SRR29398586,miRNA-Seq,12,497900908,PRJNA1123681,SAMN41818315,477861533,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",PD (Rasagiline Treatment),SRX24912335,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327049,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T14:21:00Z,1,GSM8327049,Serum exosome,SRP513747,Serum exosome
SRR29398587,miRNA-Seq,11,403934195,PRJNA1123681,SAMN41818316,393042906,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",PD (Rasagiline Treatment),SRX24912334,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327048,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T14:18:00Z,1,GSM8327048,Serum exosome,SRP513747,Serum exosome
SRR29398588,miRNA-Seq,13,8786220,PRJNA1123681,SAMN41818317,8397686,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",PD (Rasagiline Treatment),SRX24912333,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327047,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T14:17:00Z,1,GSM8327047,Serum exosome,SRP513747,Serum exosome
SRR29398589,miRNA-Seq,11,298358540,PRJNA1123681,SAMN41818318,287371927,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",PD (Rasagiline Treatment),SRX24912332,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327046,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T14:19:00Z,1,GSM8327046,Serum exosome,SRP513747,Serum exosome
SRR29398590,miRNA-Seq,12,444253496,PRJNA1123681,SAMN41818319,422131861,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"run.zq,sra,fastq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",PD (Rasagiline Treatment),SRX24912331,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327045,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T14:19:00Z,1,GSM8327045,Serum exosome,SRP513747,Serum exosome
SRR29398591,miRNA-Seq,13,131872947,PRJNA1123681,SAMN41818352,125162002,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",PD (Rasagiline Treatment),SRX24912330,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327012,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T14:18:00Z,1,GSM8327012,Serum exosome,SRP513747,Serum exosome
SRR29398592,miRNA-Seq,14,285161391,PRJNA1123681,SAMN41818353,261974310,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"sra,fastq,run.zq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",PD (Dropped out),SRX24912329,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327011,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T14:18:00Z,1,GSM8327011,Serum exosome,SRP513747,Serum exosome
SRR29398593,miRNA-Seq,14,214038810,PRJNA1123681,SAMN41818354,200488499,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"sra,fastq,run.zq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",PD (Dropped out),SRX24912328,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327010,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T14:18:00Z,1,GSM8327010,Serum exosome,SRP513747,Serum exosome
SRR29398594,miRNA-Seq,15,214418122,PRJNA1123681,SAMN41818355,196829508,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",PD (Dropped out),SRX24912327,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327009,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T14:18:00Z,1,GSM8327009,Serum exosome,SRP513747,Serum exosome
SRR29398595,miRNA-Seq,16,288850786,PRJNA1123681,SAMN41818356,260764877,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",PD (Dropped out),SRX24912326,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327008,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T14:18:00Z,1,GSM8327008,Serum exosome,SRP513747,Serum exosome
SRR29398596,miRNA-Seq,15,186940938,PRJNA1123681,SAMN41818357,171350134,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"run.zq,fastq,sra","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",PD (Dropped out),SRX24912325,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327007,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T14:18:00Z,1,GSM8327007,Serum exosome,SRP513747,Serum exosome
SRR29398597,miRNA-Seq,16,184734499,PRJNA1123681,SAMN41818358,169307960,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"run.zq,fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",PD (Dropped out),SRX24912324,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327006,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T14:18:00Z,1,GSM8327006,Serum exosome,SRP513747,Serum exosome
SRR29398598,miRNA-Seq,16,207149418,PRJNA1123681,SAMN41818359,187975495,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",PD (Dropped out),SRX24912323,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327005,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T14:19:00Z,1,GSM8327005,Serum exosome,SRP513747,Serum exosome
SRR29398599,miRNA-Seq,16,233287815,PRJNA1123681,SAMN41818360,209868067,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"run.zq,fastq,sra","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",PD (Dropped out),SRX24912322,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327004,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T14:19:00Z,1,GSM8327004,Serum exosome,SRP513747,Serum exosome
SRR29398600,miRNA-Seq,15,445010411,PRJNA1123681,SAMN41818361,404216990,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"sra,fastq,run.zq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",PD (Dropped out),SRX24912321,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327003,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T14:19:00Z,1,GSM8327003,Serum exosome,SRP513747,Serum exosome
SRR29398601,miRNA-Seq,20,497740073,PRJNA1123681,SAMN41818362,439334382,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",PD (Dropped out),SRX24912320,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327002,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T14:19:00Z,1,GSM8327002,Serum exosome,SRP513747,Serum exosome
SRR29398602,miRNA-Seq,14,258742107,PRJNA1123681,SAMN41818363,246969689,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"fastq,sra,run.zq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",PD (Dropped out),SRX24912319,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327001,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T14:18:00Z,1,GSM8327001,Serum exosome,SRP513747,Serum exosome
SRR29398603,miRNA-Seq,16,314130037,PRJNA1123681,SAMN41818364,284431578,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"run.zq,sra,fastq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",PD (Dropped out),SRX24912318,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8327000,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T14:19:00Z,1,GSM8327000,Serum exosome,SRP513747,Serum exosome
SRR29398604,miRNA-Seq,16,261694178,PRJNA1123681,SAMN41818365,239166199,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"fastq,run.zq,sra","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",PD (Dropped out),SRX24912317,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8326999,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T14:18:00Z,1,GSM8326999,Serum exosome,SRP513747,Serum exosome
SRR29398605,miRNA-Seq,17,429411518,PRJNA1123681,SAMN41818366,386140522,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",PD (Dropped out),SRX24912316,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8326998,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T14:19:00Z,1,GSM8326998,Serum exosome,SRP513747,Serum exosome
SRR29398606,miRNA-Seq,15,324434733,PRJNA1123681,SAMN41818367,296374751,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",PD (Dropped out),SRX24912315,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8326997,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T14:19:00Z,1,GSM8326997,Serum exosome,SRP513747,Serum exosome
SRR29398607,miRNA-Seq,14,325027952,PRJNA1123681,SAMN41818400,304703355,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"fastq,run.zq,sra","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",PD (Baseline),SRX24912314,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8326964,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T14:19:00Z,1,GSM8326964,Serum exosome,SRP513747,Serum exosome
SRR29398608,miRNA-Seq,12,160405445,PRJNA1123681,SAMN41818401,151812822,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",PD (Baseline),SRX24912313,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8326963,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T14:18:00Z,1,GSM8326963,Serum exosome,SRP513747,Serum exosome
SRR29398609,miRNA-Seq,12,155004265,PRJNA1123681,SAMN41818402,150679584,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"run.zq,sra,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",PD (Baseline),SRX24912312,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8326962,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T14:18:00Z,1,GSM8326962,Serum exosome,SRP513747,Serum exosome
SRR29398610,miRNA-Seq,13,223895373,PRJNA1123681,SAMN41818403,209516373,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"sra,fastq,run.zq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",PD (Baseline),SRX24912311,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8326961,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T14:19:00Z,1,GSM8326961,Serum exosome,SRP513747,Serum exosome
SRR29398611,miRNA-Seq,12,158193632,PRJNA1123681,SAMN41818404,152981345,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",PD (Baseline),SRX24912310,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8326960,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T14:18:00Z,1,GSM8326960,Serum exosome,SRP513747,Serum exosome
SRR29398612,miRNA-Seq,12,152925843,PRJNA1123681,SAMN41818405,147229331,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",PD (Baseline),SRX24912309,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8326959,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T14:18:00Z,1,GSM8326959,Serum exosome,SRP513747,Serum exosome
SRR29398613,miRNA-Seq,12,175460417,PRJNA1123681,SAMN41818406,349980170,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"sra,run.zq,fastq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",PD (Baseline),SRX24912308,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8326958,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-14T16:34:00Z,1,GSM8326958,Serum exosome,SRP513747,Serum exosome
SRR29398614,miRNA-Seq,14,307567998,PRJNA1123681,SAMN41818407,282936408,Extracellular vesicles,"NOBUTAKA HATTORI, DEPARTMENT OF NEUROLOGY, JUNTENDO UNIVERSITY",missing,public,"run.zq,fastq,sra","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",PD (Baseline),SRX24912307,uncalculated,uncalculated,missing,Ion Torrent PGM,GSM8326957,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ION_TORRENT,2024-07-26T00:00:00Z,2024-06-13T14:19:00Z,1,GSM8326957,Serum exosome,SRP513747,Serum exosome
